Sales_ID,Product_ID,Store_ID,Sale_Date,Qty_Sold,Unit_Price,Total_Revenue,Colour,Season
S323,478730,ST037,02/06/2024,4,49.9,199.6,58 DARK GREEN,Fall/Winter
S324,474410,ST029,12/15/2024,1,14.9,14.9,11 PINK,Fall/Winter
S325,474410,ST025,05/18/2024,5,14.9,74.5,56 OLIVE,Spring/Summer
S326,474410,ST025,04/11/2024,1,14.9,14.9,09 BLACK,Spring/Summer
S327,476113,ST038,03/23/2024,4,39.9,159.6,61 BLUE,Fall/Winter
S328,481673,ST037,09/21/2024,3,49.9,149.7,54 GREEN,Spring/Summer
S329,481673,ST016,11/16/2024,2,49.9,99.8,54 GREEN,Fall/Winter
S330,479000,ST020,01/07/2024,3,49.9,149.7,08 DARK GRAY,Fall/Winter
S331,479004,ST016,04/17/2024,2,39.9,79.8,69 NAVY,Spring/Summer
S332,481673,ST020,11/19/2024,1,49.9,49.9,38 DARK BROWN,Fall/Winter
S333,474062,ST010,12/16/2024,5,29.9,149.5,21 LIGHT ORANGE,Fall/Winter
S334,474062,ST025,03/27/2024,3,29.9,89.7,09 BLACK,Fall/Winter
S335,478568,ST010,01/30/2024,3,69.9,209.7,09 BLACK,Fall/Winter
S336,478568,ST025,03/17/2024,4,69.9,279.6,09 BLACK,Fall/Winter
S337,479157,ST020,01/17/2024,3,49.9,149.7,19 WINE,Fall/Winter
S338,478568,ST010,02/26/2024,1,69.9,69.9,01 OFF WHITE,Fall/Winter
S339,479157,ST037,01/10/2024,4,49.9,199.6,57 OLIVE,Fall/Winter
S340,478568,ST038,11/17/2024,1,69.9,69.9,01 OFF WHITE,Fall/Winter
S341,479157,ST001,02/22/2024,3,49.9,149.7,08 DARK GRAY,Fall/Winter
S342,479000,ST045,05/03/2024,2,49.9,99.8,69 NAVY,Spring/Summer
S343,479157,ST001,07/14/2024,5,49.9,249.5,72 PURPLE,Spring/Summer
S344,474062,ST038,02/19/2024,2,29.9,59.8,56 OLIVE,Fall/Winter
S345,474062,ST001,11/03/2024,2,29.9,59.8,69 NAVY,Fall/Winter
S346,479608,ST018,01/04/2024,3,29.9,89.7,76 PURPLE,Fall/Winter
S347,479004,ST020,11/08/2024,4,39.9,159.6,63 BLUE,Fall/Winter
S348,474062,ST025,04/28/2024,3,29.9,89.7,12 PINK,Spring/Summer
S349,474062,ST016,07/29/2024,4,29.9,119.6,21 LIGHT ORANGE,Spring/Summer
S350,479000,ST045,07/16/2024,1,49.9,49.9,67 BLUE,Spring/Summer
S351,474062,ST025,11/26/2024,1,29.9,29.9,09 BLACK,Fall/Winter
S352,474410,ST001,08/21/2024,1,14.9,14.9,31 BEIGE,Spring/Summer
S353,476113,ST018,07/31/2024,5,39.9,199.5,09 BLACK,Spring/Summer
S354,479157,ST010,01/31/2024,5,49.9,249.5,62 BLUE,Fall/Winter
S355,476113,ST045,10/21/2024,1,39.9,39.9,00 WHITE,Fall/Winter
S356,479157,ST025,05/10/2024,3,49.9,149.7,62 BLUE,Spring/Summer
S357,479157,ST038,03/29/2024,5,49.9,249.5,08 DARK GRAY,Fall/Winter
S358,479608,ST045,08/31/2024,5,29.9,149.5,09 BLACK,Spring/Summer
S359,474062,ST010,08/07/2024,1,29.9,29.9,30 NATURAL,Spring/Summer
S360,481673,ST016,05/05/2024,3,49.9,149.7,69 NAVY,Spring/Summer
S361,479608,ST037,07/19/2024,3,29.9,89.7,01 OFF WHITE,Spring/Summer
S362,478568,ST037,02/02/2024,1,69.9,69.9,32 BEIGE,Fall/Winter
S363,476113,ST001,12/06/2024,4,39.9,159.6,59 DARK GREEN,Fall/Winter
S364,479157,ST016,04/18/2024,1,49.9,49.9,57 OLIVE,Spring/Summer
S365,481673,ST010,01/17/2024,4,49.9,199.6,15 RED,Fall/Winter
S366,474410,ST018,05/22/2024,1,14.9,14.9,03 GRAY,Spring/Summer
S367,474062,ST010,12/09/2024,1,29.9,29.9,21 LIGHT ORANGE,Fall/Winter
S368,474062,ST018,12/26/2024,4,29.9,119.6,56 OLIVE,Fall/Winter
S369,474062,ST029,10/26/2024,2,29.9,59.8,12 PINK,Fall/Winter
S370,479157,ST001,11/15/2024,3,49.9,149.7,02 LIGHT GRAY,Fall/Winter
S371,479608,ST010,01/13/2024,5,29.9,149.5,07 GRAY,Fall/Winter
S372,479157,ST018,11/11/2024,1,49.9,49.9,72 PURPLE,Fall/Winter
S373,481673,ST045,02/27/2024,5,49.9,249.5,69 NAVY,Fall/Winter
S374,479608,ST010,11/11/2024,2,29.9,59.8,76 PURPLE,Fall/Winter
S375,474062,ST020,08/30/2024,2,29.9,59.8,09 BLACK,Spring/Summer
S376,474410,ST016,06/21/2024,2,14.9,29.8,03 GRAY,Spring/Summer
S377,474062,ST001,06/21/2024,3,29.9,89.7,09 BLACK,Spring/Summer
S378,476113,ST010,09/03/2024,2,39.9,79.8,09 BLACK,Spring/Summer
S379,479157,ST020,09/07/2024,2,49.9,99.8,62 BLUE,Spring/Summer
S380,478568,ST029,07/29/2024,2,69.9,139.8,19 WINE,Spring/Summer
S381,479000,ST001,10/24/2024,3,49.9,149.7,08 DARK GRAY,Fall/Winter
S382,476113,ST029,06/30/2024,3,39.9,119.7,00 WHITE,Spring/Summer
S383,479157,ST020,10/27/2024,5,49.9,249.5,62 BLUE,Fall/Winter
S384,479004,ST010,10/28/2024,3,39.9,119.7,65 BLUE,Fall/Winter
S385,479000,ST018,08/29/2024,5,49.9,249.5,69 NAVY,Spring/Summer
S386,479000,ST016,08/19/2024,4,49.9,199.6,69 NAVY,Spring/Summer
S387,479000,ST025,08/16/2024,3,49.9,149.7,62 BLUE,Spring/Summer
S388,479004,ST016,04/13/2024,4,39.9,159.6,63 BLUE,Spring/Summer
S389,479000,ST025,01/04/2024,2,49.9,99.8,62 BLUE,Fall/Winter
S390,479004,ST037,04/21/2024,4,39.9,159.6,63 BLUE,Spring/Summer
S391,474410,ST029,05/27/2024,1,14.9,14.9,31 BEIGE,Spring/Summer
S392,478568,ST037,09/06/2024,5,69.9,349.5,56 OLIVE,Spring/Summer
S393,479608,ST016,02/08/2024,4,29.9,119.6,09 BLACK,Fall/Winter
S394,479608,ST037,02/03/2024,5,29.9,149.5,01 OFF WHITE,Fall/Winter
S395,479157,ST010,05/25/2024,2,49.9,99.8,19 WINE,Spring/Summer
S396,479608,ST020,12/14/2024,4,29.9,119.6,07 GRAY,Fall/Winter
S397,478730,ST038,07/26/2024,1,49.9,49.9,58 DARK GREEN,Spring/Summer
S398,479608,ST045,04/29/2024,1,29.9,29.9,09 BLACK,Spring/Summer
S399,478568,ST025,02/21/2024,1,69.9,69.9,70 LIGHT PURPLE,Fall/Winter
S400,479157,ST020,07/14/2024,5,49.9,249.5,62 BLUE,Spring/Summer
S401,478730,ST045,03/02/2024,1,49.9,49.9,68 BLUE,Fall/Winter
S402,481673,ST010,11/27/2024,1,49.9,49.9,69 NAVY,Fall/Winter
S403,479157,ST018,11/03/2024,3,49.9,149.7,01 OFF WHITE,Fall/Winter
S404,478568,ST045,06/14/2024,3,69.9,209.7,19 WINE,Spring/Summer
S405,474410,ST045,04/25/2024,4,14.9,59.6,00 WHITE,Spring/Summer
S406,481673,ST010,06/28/2024,1,49.9,49.9,69 NAVY,Spring/Summer
S407,474410,ST016,10/26/2024,4,14.9,59.6,09 BLACK,Fall/Winter
S408,479157,ST029,09/08/2024,5,49.9,249.5,68 BLUE,Spring/Summer
S409,479004,ST025,04/01/2024,4,39.9,159.6,63 BLUE,Spring/Summer
S410,476113,ST016,01/03/2024,1,39.9,39.9,09 BLACK,Fall/Winter
S411,476113,ST018,12/22/2024,2,39.9,79.8,09 BLACK,Fall/Winter
S412,479157,ST016,12/25/2024,3,49.9,149.7,19 WINE,Fall/Winter
S413,476113,ST045,02/16/2024,4,39.9,159.6,00 WHITE,Fall/Winter
S414,478730,ST029,02/15/2024,2,49.9,99.8,58 DARK GREEN,Fall/Winter
S415,479608,ST016,02/22/2024,4,29.9,119.6,09 BLACK,Fall/Winter
S416,481673,ST018,10/26/2024,2,49.9,99.8,61 BLUE,Fall/Winter
S417,478730,ST016,03/30/2024,3,49.9,149.7,08 DARK GRAY,Fall/Winter
S418,479157,ST029,10/27/2024,1,49.9,49.9,02 LIGHT GRAY,Fall/Winter
S419,478568,ST038,03/26/2024,4,69.9,279.6,01 OFF WHITE,Fall/Winter
S420,479608,ST037,10/09/2024,2,29.9,59.8,01 OFF WHITE,Fall/Winter
S421,478730,ST010,08/14/2024,4,49.9,199.6,08 DARK GRAY,Spring/Summer
S422,481673,ST016,01/30/2024,2,49.9,99.8,69 NAVY,Fall/Winter
S423,479000,ST010,07/20/2024,3,49.9,149.7,08 DARK GRAY,Spring/Summer
S424,476113,ST016,05/15/2024,5,39.9,199.5,59 DARK GREEN,Spring/Summer
S425,479004,ST025,11/07/2024,3,39.9,119.7,63 BLUE,Fall/Winter
S426,479157,ST038,11/02/2024,5,49.9,249.5,62 BLUE,Fall/Winter
S427,479000,ST020,05/23/2024,1,49.9,49.9,08 DARK GRAY,Spring/Summer
S428,479608,ST001,12/09/2024,4,29.9,119.6,76 PURPLE,Fall/Winter
S429,481673,ST025,12/16/2024,3,49.9,149.7,01 OFF WHITE,Fall/Winter
S430,479000,ST010,02/16/2024,4,49.9,199.6,62 BLUE,Fall/Winter
S431,479004,ST016,08/20/2024,3,39.9,119.7,63 BLUE,Spring/Summer
S432,478730,ST020,12/07/2024,1,49.9,49.9,08 DARK GRAY,Fall/Winter
S433,474062,ST029,04/10/2024,5,29.9,149.5,12 PINK,Spring/Summer
S434,474062,ST001,03/14/2024,4,29.9,119.6,09 BLACK,Fall/Winter
S435,479004,ST038,09/24/2024,4,39.9,159.6,65 BLUE,Spring/Summer
S436,478730,ST018,01/15/2024,5,49.9,249.5,58 DARK GREEN,Fall/Winter
S437,481673,ST037,07/15/2024,4,49.9,199.6,69 NAVY,Spring/Summer
S438,474410,ST025,06/18/2024,5,14.9,74.5,03 GRAY,Spring/Summer
S439,481673,ST045,04/05/2024,4,49.9,199.6,38 DARK BROWN,Spring/Summer
S440,478568,ST045,06/12/2024,2,69.9,139.8,70 LIGHT PURPLE,Spring/Summer
S441,474410,ST025,12/18/2024,4,14.9,59.6,11 PINK,Fall/Winter
S442,478568,ST001,11/24/2024,3,69.9,209.7,56 OLIVE,Fall/Winter
S443,476113,ST020,06/22/2024,2,39.9,79.8,61 BLUE,Spring/Summer
S444,474410,ST020,06/11/2024,3,14.9,44.7,11 PINK,Spring/Summer
S445,478730,ST016,01/09/2024,4,49.9,199.6,08 DARK GRAY,Fall/Winter
S446,478730,ST038,10/06/2024,1,49.9,49.9,31 BEIGE,Fall/Winter
S447,479157,ST018,12/30/2024,2,49.9,99.8,62 BLUE,Fall/Winter
S448,479608,ST025,12/30/2024,2,29.9,59.8,76 PURPLE,Fall/Winter
S449,479004,ST025,02/29/2024,1,39.9,39.9,63 BLUE,Fall/Winter
S450,476113,ST020,07/05/2024,3,39.9,119.7,10 PINK,Spring/Summer
S451,474410,ST001,06/12/2024,1,14.9,14.9,31 BEIGE,Spring/Summer
S452,474062,ST018,10/25/2024,2,29.9,59.8,09 BLACK,Fall/Winter
S453,474410,ST016,05/29/2024,2,14.9,29.8,11 PINK,Spring/Summer
S454,479608,ST045,04/29/2024,1,29.9,29.9,69 NAVY,Spring/Summer
S455,476113,ST020,09/30/2024,4,39.9,159.6,59 DARK GREEN,Spring/Summer
S456,479004,ST016,06/27/2024,1,39.9,39.9,65 BLUE,Spring/Summer
S457,481673,ST018,02/05/2024,3,49.9,149.7,69 NAVY,Fall/Winter
S458,481673,ST020,09/14/2024,2,49.9,99.8,01 OFF WHITE,Spring/Summer
S459,479004,ST016,08/17/2024,4,39.9,159.6,69 NAVY,Spring/Summer
S460,474410,ST037,07/27/2024,5,14.9,74.5,31 BEIGE,Spring/Summer
S461,474410,ST037,08/12/2024,4,14.9,59.6,56 OLIVE,Spring/Summer
S462,476113,ST001,07/02/2024,2,39.9,79.8,10 PINK,Spring/Summer
S463,478730,ST025,03/16/2024,4,49.9,199.6,08 DARK GRAY,Fall/Winter
S464,481673,ST037,11/10/2024,2,49.9,99.8,38 DARK BROWN,Fall/Winter
S465,481673,ST020,07/05/2024,2,49.9,99.8,61 BLUE,Spring/Summer
S466,478568,ST018,06/15/2024,2,69.9,139.8,09 BLACK,Spring/Summer
S467,476113,ST038,08/09/2024,3,39.9,119.7,59 DARK GREEN,Spring/Summer
S468,479608,ST029,12/27/2024,3,29.9,89.7,69 NAVY,Fall/Winter
S469,474410,ST038,06/30/2024,3,14.9,44.7,11 PINK,Spring/Summer
S470,476113,ST045,02/12/2024,5,39.9,199.5,61 BLUE,Fall/Winter
S471,474410,ST010,08/16/2024,4,14.9,59.6,69 NAVY,Spring/Summer
S472,474062,ST037,05/05/2024,4,29.9,119.6,56 OLIVE,Spring/Summer
S473,476113,ST025,11/20/2024,4,39.9,159.6,10 PINK,Fall/Winter
S474,481673,ST038,09/14/2024,5,49.9,249.5,15 RED,Spring/Summer
S475,478730,ST029,08/14/2024,4,49.9,199.6,58 DARK GREEN,Spring/Summer
S476,474062,ST020,05/07/2024,1,29.9,29.9,56 OLIVE,Spring/Summer
S477,479157,ST016,01/12/2024,5,49.9,249.5,68 BLUE,Fall/Winter
S478,479157,ST010,09/15/2024,5,49.9,249.5,02 LIGHT GRAY,Spring/Summer
S479,479157,ST001,04/25/2024,2,49.9,99.8,02 LIGHT GRAY,Spring/Summer
S480,479608,ST038,11/12/2024,5,29.9,149.5,09 BLACK,Fall/Winter
S481,474410,ST010,07/02/2024,2,14.9,29.8,09 BLACK,Spring/Summer
S482,479608,ST037,12/16/2024,5,29.9,149.5,60 LIGHT BLUE,Fall/Winter
S483,476113,ST037,02/21/2024,4,39.9,159.6,59 DARK GREEN,Fall/Winter
S484,481673,ST016,06/26/2024,3,49.9,149.7,38 DARK BROWN,Spring/Summer
S485,476113,ST001,12/31/2024,4,39.9,159.6,00 WHITE,Fall/Winter
S486,479157,ST029,01/30/2024,1,49.9,49.9,68 BLUE,Fall/Winter
S487,474410,ST016,12/15/2024,5,14.9,74.5,11 PINK,Fall/Winter
S488,479157,ST001,01/10/2024,3,49.9,149.7,01 OFF WHITE,Fall/Winter
S489,479608,ST038,03/17/2024,2,29.9,59.8,01 OFF WHITE,Fall/Winter
S490,479608,ST010,03/15/2024,2,29.9,59.8,60 LIGHT BLUE,Fall/Winter
S491,479000,ST018,05/23/2024,5,49.9,249.5,08 DARK GRAY,Spring/Summer
S492,481673,ST038,03/15/2024,1,49.9,49.9,01 OFF WHITE,Fall/Winter
S493,481673,ST018,12/15/2024,4,49.9,199.6,01 OFF WHITE,Fall/Winter
S494,476113,ST025,04/28/2024,2,39.9,79.8,10 PINK,Spring/Summer
S495,479608,ST001,01/02/2024,3,29.9,89.7,01 OFF WHITE,Fall/Winter
S496,479608,ST025,04/20/2024,4,29.9,119.6,09 BLACK,Spring/Summer
S497,479157,ST001,03/05/2024,1,49.9,49.9,01 OFF WHITE,Fall/Winter
S498,479608,ST025,03/05/2024,3,29.9,89.7,69 NAVY,Fall/Winter
S499,479157,ST020,10/25/2024,2,49.9,99.8,01 OFF WHITE,Fall/Winter
S500,479157,ST037,02/25/2024,3,49.9,149.7,57 OLIVE,Fall/Winter
S501,474410,ST037,07/20/2024,4,14.9,59.6,03 GRAY,Spring/Summer
S502,479004,ST038,02/27/2024,4,39.9,159.6,65 BLUE,Fall/Winter
S503,478730,ST016,04/07/2024,5,49.9,249.5,31 BEIGE,Spring/Summer
S504,478730,ST010,06/04/2024,1,49.9,49.9,31 BEIGE,Spring/Summer
S505,479157,ST010,03/17/2024,2,49.9,99.8,57 OLIVE,Fall/Winter
S506,479157,ST020,04/02/2024,3,49.9,149.7,19 WINE,Spring/Summer
S507,478568,ST045,12/09/2024,3,69.9,209.7,19 WINE,Fall/Winter
S508,474410,ST025,09/05/2024,1,14.9,14.9,03 GRAY,Spring/Summer
S509,474410,ST029,09/23/2024,4,14.9,59.6,11 PINK,Spring/Summer
S510,479608,ST029,02/25/2024,2,29.9,59.8,76 PURPLE,Fall/Winter
S511,478730,ST025,10/10/2024,2,49.9,99.8,31 BEIGE,Fall/Winter
S512,479004,ST016,11/20/2024,5,39.9,199.5,63 BLUE,Fall/Winter
S513,474062,ST020,10/04/2024,3,29.9,89.7,30 NATURAL,Fall/Winter
S514,479157,ST010,08/15/2024,4,49.9,199.6,01 OFF WHITE,Spring/Summer
S515,481673,ST018,09/17/2024,3,49.9,149.7,03 GRAY,Spring/Summer
S516,474410,ST037,09/06/2024,5,14.9,74.5,69 NAVY,Spring/Summer
S517,479157,ST016,09/19/2024,3,49.9,149.7,08 DARK GRAY,Spring/Summer
S518,474410,ST029,09/11/2024,2,14.9,29.8,11 PINK,Spring/Summer
S519,479608,ST045,11/04/2024,1,29.9,29.9,09 BLACK,Fall/Winter
S520,479157,ST020,06/20/2024,3,49.9,149.7,01 OFF WHITE,Spring/Summer
S521,481673,ST029,02/18/2024,4,49.9,199.6,01 OFF WHITE,Fall/Winter
S522,474410,ST016,10/26/2024,5,14.9,74.5,03 GRAY,Fall/Winter
S523,479000,ST045,06/02/2024,1,49.9,49.9,62 BLUE,Spring/Summer
S524,479157,ST037,08/26/2024,1,49.9,49.9,62 BLUE,Spring/Summer
S525,479000,ST018,10/22/2024,5,49.9,249.5,08 DARK GRAY,Fall/Winter
S526,476113,ST038,04/14/2024,5,39.9,199.5,09 BLACK,Spring/Summer
S527,481673,ST038,08/02/2024,4,49.9,199.6,38 DARK BROWN,Spring/Summer
S528,478730,ST001,07/31/2024,1,49.9,49.9,58 DARK GREEN,Spring/Summer
S529,479004,ST010,06/06/2024,1,39.9,39.9,63 BLUE,Spring/Summer
S530,476113,ST045,07/19/2024,1,39.9,39.9,59 DARK GREEN,Spring/Summer
S531,476113,ST018,08/09/2024,1,39.9,39.9,59 DARK GREEN,Spring/Summer
S532,479157,ST025,06/15/2024,4,49.9,199.6,72 PURPLE,Spring/Summer
S533,479000,ST016,09/08/2024,5,49.9,249.5,67 BLUE,Spring/Summer
S534,479608,ST045,10/04/2024,4,29.9,119.6,01 OFF WHITE,Fall/Winter
S535,474410,ST018,06/14/2024,3,14.9,44.7,03 GRAY,Spring/Summer
S536,474062,ST016,08/31/2024,4,29.9,119.6,69 NAVY,Spring/Summer
S537,478568,ST020,03/28/2024,3,69.9,209.7,19 WINE,Fall/Winter
S538,478568,ST029,03/16/2024,3,69.9,209.7,19 WINE,Fall/Winter
S539,479000,ST001,09/06/2024,5,49.9,249.5,62 BLUE,Spring/Summer
S540,479004,ST038,03/01/2024,2,39.9,79.8,63 BLUE,Fall/Winter
S541,479608,ST025,12/30/2024,5,29.9,149.5,69 NAVY,Fall/Winter
S542,474410,ST016,05/16/2024,1,14.9,14.9,03 GRAY,Spring/Summer
S543,474062,ST038,08/16/2024,1,29.9,29.9,21 LIGHT ORANGE,Spring/Summer
S544,479000,ST001,07/25/2024,3,49.9,149.7,67 BLUE,Spring/Summer
S545,478730,ST037,10/31/2024,2,49.9,99.8,68 BLUE,Fall/Winter
S546,481673,ST010,09/21/2024,3,49.9,149.7,38 DARK BROWN,Spring/Summer
S547,479004,ST016,09/24/2024,3,39.9,119.7,63 BLUE,Spring/Summer
S548,474410,ST018,12/19/2024,5,14.9,74.5,00 WHITE,Fall/Winter
S549,474062,ST025,04/29/2024,1,29.9,29.9,12 PINK,Spring/Summer
S550,474062,ST020,09/15/2024,5,29.9,149.5,56 OLIVE,Spring/Summer
S551,481673,ST020,06/01/2024,4,49.9,199.6,54 GREEN,Spring/Summer
S552,479608,ST045,05/10/2024,1,29.9,29.9,09 BLACK,Spring/Summer
S553,474062,ST010,07/25/2024,3,29.9,89.7,30 NATURAL,Spring/Summer
S554,474062,ST018,08/27/2024,4,29.9,119.6,21 LIGHT ORANGE,Spring/Summer
S555,474410,ST029,06/16/2024,3,14.9,44.7,56 OLIVE,Spring/Summer
S556,479004,ST020,12/06/2024,3,39.9,119.7,65 BLUE,Fall/Winter
S557,479157,ST020,10/11/2024,2,49.9,99.8,19 WINE,Fall/Winter
S558,479608,ST010,01/12/2024,3,29.9,89.7,60 LIGHT BLUE,Fall/Winter
S559,479004,ST016,09/23/2024,3,39.9,119.7,69 NAVY,Spring/Summer
S560,474062,ST016,07/01/2024,1,29.9,29.9,12 PINK,Spring/Summer
S561,479157,ST016,09/16/2024,1,49.9,49.9,08 DARK GRAY,Spring/Summer
S562,479000,ST025,07/02/2024,4,49.9,199.6,69 NAVY,Spring/Summer
S563,479157,ST038,03/16/2024,2,49.9,99.8,62 BLUE,Fall/Winter
S564,479000,ST010,05/14/2024,3,49.9,149.7,67 BLUE,Spring/Summer
S565,478730,ST010,01/25/2024,5,49.9,249.5,58 DARK GREEN,Fall/Winter
S566,474410,ST001,11/07/2024,5,14.9,74.5,76 PURPLE,Fall/Winter
S567,474410,ST010,03/10/2024,3,14.9,44.7,76 PURPLE,Fall/Winter
S568,474062,ST037,09/05/2024,4,29.9,119.6,56 OLIVE,Spring/Summer
S569,479000,ST001,04/07/2024,1,49.9,49.9,69 NAVY,Spring/Summer
S570,479157,ST001,01/31/2024,2,49.9,99.8,57 OLIVE,Fall/Winter
S571,481673,ST010,04/24/2024,3,49.9,149.7,15 RED,Spring/Summer
S572,479004,ST010,02/04/2024,4,39.9,159.6,69 NAVY,Fall/Winter
S573,476113,ST037,06/03/2024,3,39.9,119.7,59 DARK GREEN,Spring/Summer
S574,479608,ST010,05/17/2024,3,29.9,89.7,32 BEIGE,Spring/Summer
S575,479608,ST025,05/11/2024,4,29.9,119.6,01 OFF WHITE,Spring/Summer
S576,474062,ST020,05/12/2024,2,29.9,59.8,21 LIGHT ORANGE,Spring/Summer
S577,474410,ST037,09/17/2024,1,14.9,14.9,31 BEIGE,Spring/Summer
S578,478568,ST010,12/07/2024,5,69.9,349.5,01 OFF WHITE,Fall/Winter
S579,479608,ST016,08/13/2024,2,29.9,59.8,07 GRAY,Spring/Summer
S580,479608,ST016,03/22/2024,3,29.9,89.7,60 LIGHT BLUE,Fall/Winter
S581,474410,ST045,04/05/2024,1,14.9,14.9,76 PURPLE,Spring/Summer
S582,478730,ST001,08/03/2024,1,49.9,49.9,31 BEIGE,Spring/Summer
S583,476113,ST001,02/13/2024,3,39.9,119.7,59 DARK GREEN,Fall/Winter
S584,479608,ST020,09/21/2024,2,29.9,59.8,07 GRAY,Spring/Summer
S585,479000,ST037,08/30/2024,4,49.9,199.6,67 BLUE,Spring/Summer
S586,478568,ST010,07/16/2024,2,69.9,139.8,09 BLACK,Spring/Summer
S587,479157,ST025,02/02/2024,5,49.9,249.5,01 OFF WHITE,Fall/Winter
S588,479608,ST020,03/29/2024,2,29.9,59.8,01 OFF WHITE,Fall/Winter
S589,479157,ST001,07/15/2024,1,49.9,49.9,08 DARK GRAY,Spring/Summer
S590,478730,ST038,01/11/2024,4,49.9,199.6,08 DARK GRAY,Fall/Winter
S591,476113,ST025,01/13/2024,3,39.9,119.7,00 WHITE,Fall/Winter
S592,474410,ST001,01/29/2024,4,14.9,59.6,00 WHITE,Fall/Winter
S593,474410,ST045,11/04/2024,2,14.9,29.8,69 NAVY,Fall/Winter
S594,479157,ST001,04/15/2024,1,49.9,49.9,01 OFF WHITE,Spring/Summer
S595,481673,ST001,07/21/2024,5,49.9,249.5,15 RED,Spring/Summer
S596,474410,ST025,01/15/2024,1,14.9,14.9,69 NAVY,Fall/Winter
S597,481673,ST025,04/26/2024,3,49.9,149.7,15 RED,Spring/Summer
S598,478730,ST045,11/16/2024,2,49.9,99.8,08 DARK GRAY,Fall/Winter
S599,479157,ST016,12/09/2024,1,49.9,49.9,62 BLUE,Fall/Winter
S600,474062,ST025,05/15/2024,4,29.9,119.6,56 OLIVE,Spring/Summer
S601,476113,ST016,05/22/2024,1,39.9,39.9,61 BLUE,Spring/Summer
S602,478568,ST045,12/08/2024,5,69.9,349.5,70 LIGHT PURPLE,Fall/Winter
S603,474062,ST020,12/16/2024,4,29.9,119.6,56 OLIVE,Fall/Winter
S604,474062,ST001,02/26/2024,1,29.9,29.9,30 NATURAL,Fall/Winter
S605,479004,ST020,12/31/2024,2,39.9,79.8,63 BLUE,Fall/Winter
S606,479000,ST016,09/04/2024,2,49.9,99.8,62 BLUE,Spring/Summer
S607,474410,ST018,06/26/2024,1,14.9,14.9,31 BEIGE,Spring/Summer
S608,474410,ST029,07/13/2024,3,14.9,44.7,11 PINK,Spring/Summer
S609,476113,ST018,06/23/2024,4,39.9,159.6,10 PINK,Spring/Summer
S610,478730,ST045,02/23/2024,3,49.9,149.7,68 BLUE,Fall/Winter
S611,481673,ST010,04/14/2024,1,49.9,49.9,03 GRAY,Spring/Summer
S612,479004,ST010,10/28/2024,4,39.9,159.6,63 BLUE,Fall/Winter
S613,479608,ST037,10/12/2024,5,29.9,149.5,07 GRAY,Fall/Winter
S614,479000,ST037,03/12/2024,3,49.9,149.7,67 BLUE,Fall/Winter
S615,481673,ST038,10/26/2024,1,49.9,49.9,54 GREEN,Fall/Winter
S616,474410,ST029,01/30/2024,3,14.9,44.7,56 OLIVE,Fall/Winter
S617,479000,ST010,11/02/2024,5,49.9,249.5,69 NAVY,Fall/Winter
S618,479157,ST001,01/17/2024,2,49.9,99.8,62 BLUE,Fall/Winter
S619,479608,ST016,01/04/2024,3,29.9,89.7,09 BLACK,Fall/Winter
S620,481673,ST016,07/21/2024,4,49.9,199.6,03 GRAY,Spring/Summer
S621,478568,ST018,12/08/2024,3,69.9,209.7,70 LIGHT PURPLE,Fall/Winter
S622,474062,ST025,04/04/2024,1,29.9,29.9,21 LIGHT ORANGE,Spring/Summer
S623,474410,ST018,05/28/2024,2,14.9,29.8,56 OLIVE,Spring/Summer
S624,479157,ST001,11/12/2024,3,49.9,149.7,01 OFF WHITE,Fall/Winter
S625,479157,ST037,10/08/2024,2,49.9,99.8,57 OLIVE,Fall/Winter
S626,479000,ST016,10/16/2024,3,49.9,149.7,69 NAVY,Fall/Winter
S627,479157,ST010,03/26/2024,2,49.9,99.8,57 OLIVE,Fall/Winter
S628,479004,ST016,07/25/2024,1,39.9,39.9,65 BLUE,Spring/Summer
S629,474062,ST018,05/28/2024,2,29.9,59.8,56 OLIVE,Spring/Summer
S630,479157,ST029,04/11/2024,4,49.9,199.6,72 PURPLE,Spring/Summer
S631,474410,ST038,06/30/2024,2,14.9,29.8,31 BEIGE,Spring/Summer
S632,476113,ST020,09/29/2024,3,39.9,119.7,10 PINK,Spring/Summer
S633,478730,ST038,06/11/2024,4,49.9,199.6,58 DARK GREEN,Spring/Summer
S634,479157,ST001,11/29/2024,5,49.9,249.5,68 BLUE,Fall/Winter
S635,476113,ST018,07/27/2024,3,39.9,119.7,61 BLUE,Spring/Summer
S636,476113,ST038,01/10/2024,1,39.9,39.9,09 BLACK,Fall/Winter
S637,474410,ST037,09/11/2024,2,14.9,29.8,11 PINK,Spring/Summer
S638,479608,ST010,11/11/2024,5,29.9,149.5,09 BLACK,Fall/Winter
S639,476113,ST018,05/20/2024,2,39.9,79.8,59 DARK GREEN,Spring/Summer
S640,478568,ST020,10/20/2024,3,69.9,209.7,56 OLIVE,Fall/Winter
S641,474410,ST045,02/03/2024,1,14.9,14.9,03 GRAY,Fall/Winter
S642,479157,ST001,10/19/2024,3,49.9,149.7,62 BLUE,Fall/Winter
S643,481673,ST001,09/18/2024,4,49.9,199.6,15 RED,Spring/Summer
S644,474410,ST029,07/25/2024,2,14.9,29.8,11 PINK,Spring/Summer
S645,481673,ST038,09/25/2024,3,49.9,149.7,03 GRAY,Spring/Summer
S646,479000,ST018,09/15/2024,5,49.9,249.5,67 BLUE,Spring/Summer
